Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
CORRUPÇÃO À VISTA DE TODOS. ACORDEM,Apodrecetuga,100065162134065,DIGITAL_CREATOR,PT,"URGENTE CAMPANHA POR PORTUGAL CONTRA CORRUPÇÃO DÉCADAS DO ARCO DO PODER PS PSD PCP BE
 VOTA CONTRA",2011-10-10 22:20:08,54004,53506,2022-01-06 15:25:29 WET,2022-01-06,15:25:29,YouTube,94,33,10,44,3,1,2,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/100065162134065/posts/292598689588867,"O dia em que tentam passar a perna a Ventura no parlamento, mas ele não se calou e colocou todos em cheque! Apagaram a proposta dele contra a corrupção e ele exigiu ao parlamento que repusesse, perceberam que com ele não brincam ",https://youtu.be/dyPUko3Vji4?t=87,https://www.youtube.com/watch?t=87&v=dyPUko3Vji4&feature=youtu.be,,CAIU A MÁSCARA AOS PARTIDOS CORRUPTOS. QUEM VOTA CONTRA A LEI DE VENTURA QUE TRAVAVA BOYS LADRÕES,"VEJAM BEM COMO FUNCIONA A DEMOCRACIA DO PS, NÃO GOSTA QUE A OPOSIÇÃO DE OUTROS PARTIDOS LUTE PELO BEM DO PAÍS E APAGA-OS A VER SE PEGA.. ESTE VIDEO É SOBRE M...",,,,94,-1.31
Imprensa Falsa,imprensafalsa,196243428723,ENTERTAINMENT_SITE,PT,Rigor na desinformação. ,2009-12-08 23:23:25,59868,60209,2022-01-07 17:18:22 WET,2022-01-07,17:18:22,Link,93,30,2,11,1,0,49,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/196243428723/posts/10160033447758724,Técnicos estão a tentar reparar a tempo do próximo debate: Impressora encravou e André Ventura também,https://imprensafalsa.com/impressora-encravou-e-andre-ventura-tambem/,,,Técnicos estão a tentar reparar a tempo do próximo debate: Impressora encravou e André Ventura também - Imprensa Falsa,"O partido Chega vive momentos muito difíceis. A impressora encravou e por conseguinte o líder também. Primeiro foi a impressora, mas depois, quando André Ventura reparou que não ia ter imagens para exibir, também deixou de se conseguir exprimir. “O senhor doutor começou a fazer uns barulhos...",,,,93,-3.02
TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477099,491089,2022-01-03 07:17:07 WET,2022-01-03,07:17:07,Link,93,21,60,0,0,0,11,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/174996242665/posts/10158632359742666,,https://www.tsf.pt/portugal/politica/mentiras-disco-riscado-como-be-e-chega-tentaram-agarrar-o-terceiro-lugar--14456553.html,,,"″Mentiras″, ″disco riscado″: como BE e Chega tentaram agarrar o terceiro lugar","Catarina Martins e André Ventura picaram-se, atacaram-se e falaram para eleitorados diferentes. O BE acredita que como terceiro é ″força de soluções″. O Chega diz que tudo fará para ″tirar″ Costa do poder.",,,,93,2.02
TVI,TviOficial,107038856024130,TV_NETWORK,PT,"Aqui, juntos, criamos a sua televisão.",2010-09-08 13:41:33,1416762,2243431,2022-01-03 14:40:09 WET,2022-01-03,14:40:09,Link,93,32,45,0,0,0,12,3,1,0,,-,0,0,0,N/A,https://www.facebook.com/107038856024130/posts/5002505269810773,Catarina Martins frisou o combate à corrupção como prioridade e acusou a extrema-direita de não fazer nada pelo enriquecimento ilícito.,https://cnnportugal.iol.pt/videos/catarina-martins-diz-que-extrema-direita-nunca-fez-nada-contra-a-corrupcao-ja-esta-a-mentir-responde-ventura/61d22d7f0cf2c7ea0f109821?utm_source=facebook&utm_medium=social&utm_campaign=ed-tvi,,,"Catarina Martins diz que extrema-direita ""nunca fez nada contra a corrupção"". ""Já está a mentir"", responde Ventura","Catarina Martins quer garantir que ""não há uma maioria absoluta do PS, nem um Governo de direita e que a extrema-direita seja posta no seu devido lugar"". Para a coordenadora do Bloco de Esquerda, ""estes debates têm de ser sobre propostas concretas"", frisando o combate à corrupção como priorida...",,,,93,-2.29
TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477104,491105,2022-01-04 09:32:49 WET,2022-01-04,09:32:49,Link,91,10,69,8,0,0,2,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/174996242665/posts/10158633928282666,"Quem esteve melhor e pior no primeiro frente-a-frente entre os dois? Ficou clara a posição do PSD quanto à possibilidade de um entendimento com o Chega? Rui Rio cedeu ao populismo, como acusou o Partido Socialista?",https://www.tsf.pt/programa/forum-tsf/forum-o-primeiro-debate-entre-rui-rio-e-andre-ventura-14459667.html,,,Fórum: O primeiro debate entre Rui Rio e André Ventura,"Quem esteve melhor e pior no primeiro frente-a-frente entre os dois? Ficou clara a posição do PSD quanto à possibilidade de um entendimento com o Chega? Rui Rio cedeu ao populismo, como acusou o Partido Socialista?",,,,91,1.98
André Ventura do Chega,chegamos.pt,100069382742133,BLOGGER,PT,Chega  Maior Força Política Conservadora de Portugal,2019-11-30 15:23:40,2233,2215,2022-01-03 00:13:11 WET,2022-01-03,00:13:11,Photo,90,61,5,12,10,0,0,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/100069382742133/posts/220998830222874,Ventura ARRASA Catarina Martins e Bloco de Esquerda🤣,https://www.facebook.com/photo.php?fbid=220998686889555&set=a.139064211749670&type=3,,,,,,,,90,1.76
Chega Juventude Açores,chegajuventudeacores,110649443859251,POLITICAL_ORGANIZATION,PT,"https://twitter.com/AcoresChega?s=07
",2020-02-21 23:00:19,5695,6571,2022-01-06 13:04:24 WET,2022-01-06,13:04:24,Photo,90,71,12,5,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/110649443859251/posts/445870980337094,,https://www.facebook.com/ChegaAcores/photos/a.102052588079646/442322180719350/?type=3,,HOJE às 21H00 na RTP DEBATE CHEGA VS PS LEIÇÕES EGISLATIVAS 30DE C ANEIRO DE 202 CHEGA,Chega Açores,"Hoje é o dia do grande debate entre André Ventura e António Costa, do Partido Socialista! A partir das 21h, na RTP1! 🔥

Vamos mostrar a todos os Portugueses que existe uma alternativa a este Governo Socialista que nos tem desgovernado nos últimos anos! 💪

#Chega #ChegaAçores #Açores #AndréVentura #Legislativas2022",,,,90,1.96
Chega Açores,ChegaAcores,101991058085799,POLITICIAN,PT,"
",2020-03-02 14:06:29,13928,14173,2022-01-05 12:35:47 WET,2022-01-05,12:35:47,Link,90,79,2,7,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101991058085799/posts/441723817445853,,https://onovo.pt/politica/chega-e-um-partido-nao-uma-ong-de-suporte-do-psd-diz-diogo-pacheco-de-amorim-NK8158285#.YdWQly-Ndco.facebook,,,"Chega é “um partido, não uma ONG de suporte do PSD”, diz Diogo Pacheco de Amorim","O frente-a-frente que, na noite de segunda-feira, opôs Rui Rio e André Ventura levou Diogo Pacheco d...",,,,90,1.34
RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,501872,531880,2022-01-03 23:45:01 WET,2022-01-03,23:45:01,Link,88,14,53,3,1,1,15,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/110253572394348/posts/4782813055138353,"O presidente do PSD considerou o Chega ""um partido instável"". Já André Ventura está disponível para ""conversar"" para afastar António Costa, embora insista em presença no executivo.",https://www.rtp.pt/noticias/politica/debate-rui-rio-diz-que-e-impossivel-acordo-com-chega_v1374311,,,Debate. Rui Rio diz que é impossível acordo com Chega,O líder do PSD afirmou esta noite que é impossível um acordo com o Chega no frente a frente desta noite com André Ventura. Este rejeitou por seu lado a ideia do Chega ser um partido demasiado radical.,,,,88,2
Chega Açores,ChegaAcores,101991058085799,POLITICIAN,PT,"
",2020-03-02 14:06:29,13946,14191,2022-01-07 23:35:00 WET,2022-01-07,23:35:00,Link,86,61,0,19,6,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101991058085799/posts/443182027300032,,https://poligrafo.sapo.pt/fact-check/carga-fiscal-em-portugal-alcancou-maximo-historico-em-2020-como-sublinhou-andre-ventura?utm_source=facebook_sharebutton&utm_medium=social&utm_campaign=social_sharebutton,,,"Carga fiscal em Portugal alcançou máximo histórico em 2020, como sublinhou André Ventura? - Polígrafo","No frente-a-frente com o primeiro-ministro António Costa, esta noite, na RTP, André Ventura não poupou nas fotocópias. Levou várias imagens e dados para um debate aceso, marcado por várias trocas de acusações. Confrontado pelo líder do PS sobre a sua proposta de criar uma taxa única de IRS...",,,,86,1.39
Zapping,zapping.pt,362948760461364,ENTERTAINMENT_SITE,PT,"O www.zapping-tv.com é um site com notícias sobre televisão, audiências do dia e muitas curiosidades relacionadas com TV!",2012-11-04 12:44:33,21648,21904,2022-01-04 14:22:56 WET,2022-01-04,14:22:56,Link,86,61,0,0,23,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/362948760461364/posts/4731220510300812,Debate André Ventura/Rui Rio garante programa mais visto do dia à #SIC https://www.zapping-tv.com/debate-andre-ventura-rui-rio-garante-programa-mais-visto-do-dia-a-sic/,https://www.zapping-tv.com/debate-andre-ventura-rui-rio-garante-programa-mais-visto-do-dia-a-sic/,,,Debate André Ventura/Rui Rio garante programa mais visto do dia à SIC | Zapping,"A SIC emitiu ontem, após o ""Jornal da Noite"", o debate André Ventura/Rui Rio. O frente a frente insere-se na pré-campanha das Legislativas '22",,,,86,-1.12
CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155138,1138409,2022-01-06 08:15:10 WET,2022-01-06,08:15:10,Link,85,19,56,0,1,0,9,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101826228779402/posts/231111065850917,"Ventura explorou o divórcio entre Joacine Katar Moreira e o Livre para desvalorizar o confronto com Rui Tavares e com o seu programa “absurdo“. Mas o fundador do Livre também desenterrou ‘esqueletos’ a Ventura, o “candidato do sistema“.",https://cnnportugal.iol.pt/videos/decisao-22-o-confronto-entre-rui-tavares-e-andre-ventura-na-integra/61d641ba0cf2cc58e7db6836?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,,,Decisão 22: O confronto entre Rui Tavares e André Ventura na íntegra,"Ventura explorou o divórcio entre Joacine Katar Moreira e o Livre para desvalorizar o confronto com Rui Tavares e com o seu programa ""absurdo"". Mas o fundador do Livre também desenterrou ‘esqueletos’ a Ventura, o ""candidato do sistema"". A corrupção acabou por se transformar no motor do confr...",,,,85,-1.46
Renascença,renascenca,105044957514,BROADCASTING_MEDIA_PRODUCTION,PT,"A par com o mundo 

Ouvir online: http://rr.sapo.pt/",2009-07-22 15:58:34,332006,396677,2022-01-03 22:23:59 WET,2022-01-03,22:23:59,Link,85,29,37,1,3,0,13,1,1,0,,-,0,0,0,N/A,https://www.facebook.com/105044957514/posts/10158939716602515,"O debate entre Rui Rio e André Ventura, transmitido na SIC, ficou dominado pelos cenários de governabilidade após as eleições de 30 de janeiro, com o líder do Chega a acusar o presidente do PSD de querer ser ""o vice-primeiro-ministro de António Costa"".",https://rr.sapo.pt/noticia/politica/2022/01/03/rio-afasta-coligacao-com-chega-ventura-diz-que-psd-esta-mais-proximo-de-costa/266908/,,,Rio afasta coligação com Chega. Ventura diz que PSD está mais próximo de Costa - Renascença,"O debate entre Rui Rio e André Ventura, transmitido na SIC, ficou dominado pelos cenários de governabilidade após as eleições de 30 de janeiro, com o líder do Chega a acusar o presidente do PSD de querer ser ""o vice-primeiro-ministro de António Costa"".",,,,85,1.89
CHEGA - Portalegre,chegaportalegre,278986492998291,POLITICAL_PARTY,PT,"A mudança politica
 que se espera com o CHEGA! Vamos por fim à corrupção em Portugal! Fim de dar dinheiro a quem não trabalha! ",2019-02-25 21:26:42,2969,3051,2022-01-03 00:32:39 WET,2022-01-03,00:32:39,Photo,84,65,5,13,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/278986492998291/posts/966366864260247,,https://www.facebook.com/108666037570736/photos/a.108734424230564/447866093650727/?type=3,,,Julio Paixao,"Debate Catarina Martins VS André Ventura. 

André Ventura deixa Catarina Martins em desespero!!

Um total  desespero e falta de argumentação por parte de Catarina Martins, nas questões mais importantes para os Portugueses:
Combate à Corrupção.
Baixar os salários dos políticos.
Baixar os impostos.
BE é o quarto partido com maior património imobiliário. (Sem qualquer pagamento de IMI.)
Proposta para uma comissão de inquérito para investigar o financiamento dos partidos.

Posição de Voto do Bloco de Esquerda: Chumbo em todas as propostas!!! Porquê?

Respostas de Catarina Martins:
Cita, o Santo Padre, Papa Francisco!!🙏

André Ventura  apresentou sózinho  mais de 150 propostas!

André Ventura diz que a ""maior falácia"" do Bloco de Esquerda foi não ter apoiado a duplicação de penas de corrupção e desafia Catarina de Martins a dar um exemplo de combate ao enriquecimento ilícito.

Catarina Martins, sem capacidade de resposta, cita de novo, o Papa Francisco...🙏

Catarina Martins, borra a pintura toda, quando fala na necessidade de reforçar as forças de segurança!!😳😳😳😳. Tremendo choque em André Ventura e todos nós telespectadores!!!
Ora,  Mamadou Ba, antigo assessor do Bloco de Esquerda,  escreveu nas redes sócias “a bosta da bófia” autêntica ofensa às nossas autoridades e "" morte ao homem branco"", autêntico ato de racismo.

Em resumo e usando a gíria futebolística, Catarina Martins, ""nem levantou os pés do chão""

Artigo de opinião de acordo com o art.37 da CRP
Fotos- Fonte Internet..

Júlio José Pires Paixão

#Legislativas2022 
#CHEGA",,,,84,4.42
Anonymous PORTUGAL,AnonymousPORTUGAL,216149215074422,COMMUNITY,PT,● COLETIVO DE PORTUGAL,2011-06-11 23:42:30,159589,159209,2022-01-03 13:20:46 WET,2022-01-03,13:20:46,Photo,84,27,20,21,0,2,4,2,8,0,,-,0,0,0,N/A,https://www.facebook.com/216149215074422/posts/4867648439924453,"Arranja-se um testa de ferro, compra a divida, paga 3% e fica com 97% de lucro, penso eu. É só xicos espertos neste país. Será que o André Ventura sabe disto? Este não dos que sobrevivem com o RSI por isso não irá criticar",https://www.facebook.com/AnonymousPORTUGAL/photos/a.792110164144988/4867648353257795/?type=3,,"Cm ECONO... ASSINE ENTRAR Novo Banco tenta vender dívida de construtor José Guilherme com desconto de 97% Novo Banco recebeu proposta de compra da dívida de 121 milhões de euros por apenas 3,9 milhões de euros. António Sérgio Azenha 01:30",,,,,,84,-1.08
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828731,934412,2022-01-07 19:21:13 WET,2022-01-07,19:21:13,Link,84,32,43,0,1,1,6,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2277687375729257,André Ventura exclui por completo repetir a solução dos Açores a nível nacional e avisa só viabiliza Governo de Rio se houver ministros do Chega. Adianta que a 6 de fevereiro vai propor reforma mínima,https://observador.pt/especiais/andre-ventura-se-rio-disser-que-se-lixe-o-chega-voto-contra/?utm_medium=Social&utm_source=Facebook#Echobox=1641583270,,,"André Ventura: ""Se Rio disser 'que se lixe o Chega', voto contra""",,,,,84,1.22
Polígrafo,jornalpoligrafo,258649144844557,TOPIC_NEWSPAPER,PT,"Página oficial do Polígrafo, o primeiro jornal português de fact-checking. Polígrafo - Em Nome da Verdade. Todos os dias. ",2018-10-18 14:31:26,119066,124816,2022-01-03 17:20:10 WET,2022-01-03,17:20:10,Link,83,18,48,3,0,0,11,1,2,0,,-,0,0,0,N/A,https://www.facebook.com/258649144844557/posts/914149562627842,"O caso da família Coxi, que interpôs um processo cível em que pediu a condenação de André Ventura e do partido Chega por ofensas ao direito à honra e ao direito de imagem, foi um dos temas abordados por Catarina Martins no debate de ontem. ""André Ventura é um condenado com trânsito em julgado por racismo"", afirmou a líder do Bloco de Esquerda. ""É falso"", retorquiu prontamente o visado. Quem tem razão?",https://poligrafo.sapo.pt/fact-check/andre-ventura-foi-condenado-com-transito-em-julgado-por-racismo-como-disse-catarina-martins?utm_medium=Social&utm_source=Facebook#Echobox=1641230398,,,"André Ventura foi ""condenado com trânsito em julgado por racismo"", como disse Catarina Martins? - Polígrafo","O caso da família Coxi, que interpôs um processo cível em que pediu a condenação de André Ventura e do partido Chega por ofensas ao direito à honra e ao direito de imagem, foi um dos temas abordados por Catarina Martins no debate de ontem. ""André Ventura é um condenado com trânsito em julg...",,,,83,1.51
ionline.pt,ionline.jornal,722620257813366,TOPIC_NEWSPAPER,PT,"Jornal de notícias de Portugal e do Mundo. Tudo sobre Política, Desporto, Dinheiro, Tecnologia, Lifestyle, Surf, Running, Viagens, Opinião e muito mais.",2014-10-08 11:12:28,204407,203034,2022-01-08 13:16:06 WET,2022-01-08,13:16:06,Link,83,12,44,2,0,0,20,1,3,1,,-,0,0,0,N/A,https://www.facebook.com/722620257813366/posts/6702837619791570,,https://ionline.sapo.pt/artigo/758630/legislativas22-debates-de-25-minutos-favorecem-ventura?seccao=Portugal_i,,,Legislativas‘22. Debates de 25 minutos favorecem Ventura,"O modelo de debates – frente-a-frentes de 25 minutos – é criticado por muitos, sobretudo por não possibilitar qualquer discussão de fundo ou confronto de programas para o país. Ainda por cima, quando as televisões gastam a seguir muito mais tempo com comentários.",,,,83,3.46
