Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Jornal Económico,JornalEconomico,481006665428991,MEDIA_NEWS_COMPANY,PT,"A melhor informação sobre economia, política e negócios.",2016-08-23 16:16:16,420825,442234,2022-01-06 17:20:45 WET,2022-01-06,17:20:45,Link,2,1,0,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/481006665428991/posts/1791747967688181,"Francisco Rodrigues dos Santos lamentou que o Governo e o Ministério da Administração Interna não tenham antecipado há mais tempo a possibilidade de existirem centenas de milhares de eleitores em confinamento na data das eleições, 30 de janeiro.",https://jornaleconomico.sapo.pt/noticias/lider-do-cds-defende-voto-desdobrado-em-dois-dias-828013?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641489170,,,Líder do CDS defende voto desdobrado em dois dias,,,,,2,-26
Aventar,aventaar,123414998388,ACTIVITY_GENERAL,PT,Blogue,2009-08-29 15:12:29,13803,13584,2022-01-06 00:57:05 WET,2022-01-06,00:57:05,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/123414998388/posts/10159618926338389,https://aventar.eu/2022/01/06/cronicas-do-rochedo-47-era-uma-vez-um-cds/,https://aventar.eu/2022/01/06/cronicas-do-rochedo-47-era-uma-vez-um-cds/,,,Crónicas do Rochedo 47: Era uma vez um CDS…,"…..de quem a clique não gosta nadinha. O Francisco Rodrigues dos Santos não agrada às comentadeiras de direita e centro direita em Portugal. Aliás, nunca foi o “Francisco”, foi sempre “o Chicão” e …",,,,1,-0.93
Automonitor,automonitorpt,412112448952886,MEDIA_NEWS_COMPANY,PT,Tudo sobre o mundo automóvel ,2015-01-12 12:25:29,135577,135546,2022-01-06 17:02:19 WET,2022-01-06,17:02:19,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/412112448952886/posts/2076636982500416,,http://dlvr.it/SGfFcT,https://multinews.sapo.pt/noticias/legislativas-lider-do-cds-defende-voto-desdobrado-em-dois-dias/?utm_source=dlvr.it&utm_medium=facebook,,Legislativas: Líder do CDS defende voto desdobrado em dois dias,Francisco Rodrigues dos Santos mostrou-se disponível para a convocação de um plenário da Assembleia da República que possa alterar a lei,,,,1,-0.92
Agência Lusa,AgenciaLusa,191009093359,MEDIA,PT,"A Lusa é a maior produtora e distribuidora de notícias sobre Portugal e o mundo, em Língua Portuguesa.",2009-12-03 10:54:48,111711,121275,2022-01-06 16:45:45 WET,2022-01-06,16:45:45,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/191009093359/posts/10159509529908360,Legislativas: Líder do CDS defende voto desdobrado em dois dias - https://www.lusa.pt/article/NjG46LZqUbiNKlH5mF8DaTMSZM5iuSI1,https://www.facebook.com/AgenciaLusa/photos/a.10152224382158360/10159509529908360/?type=3,,CDS PARTIDO POPULAR CDS PARTIDO POPULAR,Timeline photos,,,,,1,-22
Rádio Observador,radioobservador,100537718821289,RADIO_STATION,PT,"O Observador também é uma rádio.

Com noticiários de meia em meia hora, todos os dias, 24 horas por dia, num tom informal e descontraído, mas sem perder a credibilidade, o rigor e a qualidade do Observador.",2021-04-05 21:49:40,1479,1665,2022-01-06 13:30:01 WET,2022-01-06,13:30:01,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100537718821289/posts/247749320766794,"Afirmação do líder do CDS-PP é falsa. Não só o PAN votou a favor das propostas centristas, como apresentou em 2018 um pacote legislativo, que pedia a criminalização do abandono de idosos em hospitais.",https://observador.pt/programas/fact-check-2/pan-contra-criminalizacao-do-abandono-de-idosos/,,,PAN contra criminalização do abandono de idosos?,"Afirmação do líder do CDS-PP é falsa. Não só o PAN votou a favor das propostas centristas, como apresentou em 2018 um pacote legislativo, que pedia a criminalização do abandono de idosos em hospitais.",,,,0,-12
Rádio Observador,radioobservador,100537718821289,RADIO_STATION,PT,"O Observador também é uma rádio.

Com noticiários de meia em meia hora, todos os dias, 24 horas por dia, num tom informal e descontraído, mas sem perder a credibilidade, o rigor e a qualidade do Observador.",2021-04-05 21:49:40,1472,1658,2022-01-05 19:55:58 WET,2022-01-05,19:55:58,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100537718821289/posts/247378977470495,"Agora jogam ao desconfia: o debate de passa culpas onde Costa saiu por cima. Inês Sousa Real chocou com o mundo rural do líder do CDS. Rui Tavares, o ""Mister Simpatia"" que bateu Catarina Martins.",https://observador.pt/programas/e-o-vencedor-e/ps-e-pcp-ja-nao-sao-parceiros-de-sueca/,,,PS e PCP já não são parceiros de sueca,"Agora jogam ao desconfia: o debate de passa culpas onde Costa saiu por cima. Inês Sousa Real chocou com o mundo rural do líder do CDS. Rui Tavares, o ""Mister Simpatia"" que bateu Catarina Martins.",,,,0,-12
Rádio Observador,radioobservador,100537718821289,RADIO_STATION,PT,"O Observador também é uma rádio.

Com noticiários de meia em meia hora, todos os dias, 24 horas por dia, num tom informal e descontraído, mas sem perder a credibilidade, o rigor e a qualidade do Observador.",2021-04-05 21:49:40,1441,1621,2022-01-04 23:00:01 WET,2022-01-04,23:00:01,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100537718821289/posts/246865424188517,"Luz rosa para Ventura por ser ""tão ternurento com Rio"". Mostrou o lado sensível do homem que tem uma coelha chamada Acácia. Rio estragou ""ao entrar na cantiga do mestre André da subsidiodependência"".",https://observador.pt/programas/sem-foro-pol-tico/elogio-de-lider-do-cds-e-me-indiferente/,,,"Elogio do líder do CDS? ""É absolutamente indiferente"", diz Augusto Santos Silva","Luz rosa para Ventura por ser ""tão ternurento com Rio"". Mostrou o lado sensível do homem que tem uma coelha chamada Acácia. Rio estragou ""ao entrar na cantiga do mestre André da subsidiodependência""",,,,0,-12
Podcast Conversa,podcast.haconversacom,583767038491359,PODCAST,PT,"Bem-vindos ao Podcast Conversa
Aqui vão poder ouvir conversas sobre Política e Actualidade.

Todas as semanas sairá um novo episódio!",2017-01-07 15:28:34,1644,1695,2022-01-06 18:37:48 WET,2022-01-06,18:37:48,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/583767038491359/posts/1811137049087679,"Francisco Rodrigues dos Santos e Inês de Sousa Real encontraram-se num primeiro debate e temos visões totalmente diferentes do país, com intenções e prioridades muito dispares. #podcast #podcastconversa #cds #pan #esquerda #direita #liberal",https://www.facebook.com/podcast.haconversacom/photos/a.588052574729472/1811135539087830/?type=3,,conversa podcast #297 DEBATE LEGISLATIVAS 2022- FRANCISCO RODRIGUES DOS SANTOS (CDS PP) VS INÊS DE SOUSA REAL (PAN)- -RTP f CLÁUDIO FONSECA,,,,,,0,-28
Fórum da Escolha,forumdaescolha,1616508165289503,COMMUNITY,PT,Community,2009-08-05 15:42:43,19139,19526,2022-01-05 21:13:37 WET,2022-01-05,21:13:37,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1616508165289503/posts/3084973751776263,INICIATIVA LIBERAL...A RUTH MARLENE DA POLÍTICA....EHEHEH....A MODA DO PISCA-PISCA !,https://visao.sapo.pt/?p=1555059,https://visao.sapo.pt/atualidade/politica/legislativas2022/2022-01-05-debates-legislativas-chicao-acusa-il-de-ser-a-ruth-marlene-da-politica-mas-lanca-escada-a-cotrim-de-figueiredo-que-a-deixa-pendurada/,,"Visão | Debates Legislativas: ""Chicão"" acusa IL de ser a ""Ruth Marlene da política"", mas lança escada a Cotrim de Figueiredo, que a deixa pendurada","Francisco Rodrigues dos Santos dominou a maior parte do debate com João Cotrim de Figueiredo à força, gerando uma cacofonia que obrigou o líder dos liberais a conter-se",,,,0,-42
Cds-Pp Aldeia de Além,cdspp.aaldeiaalem,1402922443352326,POLITICAL_ORGANIZATION,PT,Criei esta página para que o partido vá ao encontro das necessidades do povo da Aldeia de Além! política,2015-02-24 23:18:12,540,551,2022-01-07 23:12:09 WET,2022-01-07,23:12:09,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1402922443352326/posts/2955942884716933,"O líder do CDS/PP, Francisco Rodrigues dos Santos, afirmou esta sexta-feira que o partido quer avançar ""imediatamente para a reforma do sistema eleitoral"", defendendo um modelo de representação proporcional personalizado, constante numa proposta da SEDES.",https://www.jn.pt/nacional/lider-do-cds-pp-quer-avancar-com-reforma-do-sistema-eleitoral-14470739.html,,,Líder do CDS-PP quer avançar com reforma do sistema eleitoral,"O líder do CDS/PP, Francisco Rodrigues dos Santos, afirmou esta sexta-feira que o partido quer avançar ""imediatamente para a reforma do sistema eleitoral"", defendendo um modelo de representação proporcional personalizado, constante numa proposta da SEDES.",,,,0,-14
