circulo,partido,candidato,tipo
Porto,LIVRE,Ana Sofia Lage Mier Pelaez,efetivo
Porto,LIVRE,Rui Filipe Soares Moreira,efetivo
Porto,LIVRE,Sofia Verónica Oliveira Santos,efetivo
Porto,LIVRE,Miguel Castro Brandão,efetivo
Porto,LIVRE,Ana Luísa Bastos Rola Brito Guerra,efetivo
Porto,LIVRE,Henrique Taveira Couto Guedes Vasconcelos,efetivo
Porto,LIVRE,Mariana Alexandra do Couto Teixeira Santos,efetivo
Porto,LIVRE,Filipe Miguel Martins da Silva,efetivo
Porto,LIVRE,Inês Maria Petiz de Castro Viana,efetivo
Porto,LIVRE,Cláudio Jorge Oliveira Santos,efetivo
Porto,LIVRE,Íris Idália Relvas Martins Ferreira,efetivo
Porto,LIVRE,Márcio Daniel Pereira Barros,efetivo
Porto,LIVRE,Joana Vaz Pereira,efetivo
Porto,LIVRE,Patrick Fonseca Teixeira,efetivo
Porto,LIVRE,Daniela Margarida Bordalo Bento,efetivo
Porto,LIVRE,João Ricardo Corredoura Fanha,efetivo
Porto,LIVRE,Clarisse Moreira de Sousa,efetivo
Porto,LIVRE,Alberto Jorge Cardoso Neves de Castro,efetivo
Porto,LIVRE,Alexandra Katharina Nagenrauft da Silva,efetivo
Porto,LIVRE,António do Nascimento Bento,suplente
Porto,LIVRE,Maria Luísa de Sá Pereira Reis,suplente
Porto,LIVRE,Mónica Alexandra Pereira Reis,suplente
Santarém,CDS/PP,Pedro Gonçalo Coelho Nunes de Melo,efetivo
Santarém,CDS/PP,Sandra Isabel Nunes da Silva Borges de Freitas,efetivo
Santarém,CDS/PP,José Artur Bondoso Ferreira,efetivo
Santarém,CDS/PP,Pedro Miguel Marques Pereira,efetivo
Santarém,CDS/PP,Inês Guerra Vargas Rodrigues dos Santos,efetivo
Santarém,CDS/PP,Rui Alberto Pires do Rosário,efetivo
Santarém,CDS/PP,Luís Filipe Vargas Xavier,efetivo
Santarém,CDS/PP,Marta Esquível Vacas de Carvalho Silva Pereira,efetivo
Santarém,CDS/PP,Pedro Miguel Faria Gonçalves,efetivo
Santarém,CDS/PP,Raquel da Silva Frade,suplente
Santarém,CDS/PP,Cândida Sofia Rodrigues Lino,suplente
Santarém,CDS/PP,Nuno Miguel dos Santos Gonçalves,suplente
Santarém,CDS/PP,Vanessa Leonor Cardoso Filipe Vieira dos Santos,suplente
Santarém,CDS/PP,Ana Catarina da Conceição Simões,suplente
Santarém,PAN,Mónica Cristina Martins Gonçalves da Silva,efetivo
Santarém,PAN,Pedro Miguel Tavares Machado,efetivo
Santarém,PAN,Ana Cecília do Nascimento Dinis Pereira,efetivo
Santarém,PAN,Vera Fazenda Matos,efetivo
Santarém,PAN,Rui Miguel Meira Isabel,efetivo
Santarém,PAN,Rita Elisabete Antunes Gomes Bacalhau Lopes,efetivo
Santarém,PAN,Luís Pedro Quinteira Cordeiro Martinho,efetivo
Santarém,PAN,Teresa Lucília Dias Correia Ferreira,efetivo
Santarém,PAN,Manuel Jorge Brito Montenegro,efetivo
Santarém,PAN,Beatriz Esteves da Conceição Sobral,suplente
Santarém,PAN,Sofia Cristina Pereira Ferreira,suplente
Santarém,Ergue-te,João Pedro Soares Quaresma Pais do Amaral,efetivo
Santarém,Ergue-te,Gisela Sofia de Oliveira Aquino,efetivo
Santarém,Ergue-te,António Luís Nunes Pereira,efetivo
Santarém,Ergue-te,Nádea Cristina Morgado Santos,efetivo
Santarém,Ergue-te,Luís Filipe Reis Silva,efetivo
Santarém,Ergue-te,Francisco de Assis Oliveira,efetivo
Santarém,Ergue-te,Maria Amália Aires de Melo,efetivo
Santarém,Ergue-te,Francisco Duque Lemos,efetivo
Santarém,Ergue-te,Célia Marina Antunes Simões,efetivo
Santarém,Ergue-te,Maria Clara dos Santos Ferreira Pedro,suplente
Santarém,Ergue-te,Jerónimo Ribeiro Pereira,suplente
Santarém,CHEGA,Pedro Saraiva Gonçalves dos Santos Frazão,efetivo
Santarém,CHEGA,Pedro Alexandre Arrabaça da Silva Oliveira Correia,efetivo
Santarém,CHEGA,Catarina Rita Ferreira Girão Salgueiro da Costa,efetivo
Santarém,CHEGA,José Frederico Abecassis Dotti,efetivo
Santarém,CHEGA,Maria Helena Simas da Gama Lobo Salema Lino,efetivo
Santarém,CHEGA,Agostinho Martins de Carvalho,efetivo
Santarém,CHEGA,Alfredo Miguel Garcia Coelho,efetivo
Santarém,CHEGA,Luísa Maria Lobo da Costa Macedo Areosa Ribeiro,efetivo
Santarém,CHEGA,Sílvio Soares da Conceição,efetivo
Santarém,CHEGA,Raquel Margarida Navalho Marques,suplente
Santarém,CHEGA,José António Lúcio Frazão,suplente
Santarém,CHEGA,Vera Filipa Lopes Ribeiro,suplente
Santarém,CHEGA,Cristina da Conceição e Cruz de Miranda Bandeira,suplente
Santarém,CHEGA,Bruno Seabra de Oliveira Mascarenhas Garcia,suplente
Santarém,PS,Alexandra Ludomila Ribeiro Fernandes Leitão,efetivo
Santarém,PS,Hugo Miguel Carvalheiro dos Santos Costa,efetivo
Santarém,PS,Maria do Céu de Oliveira Antunes,efetivo
Santarém,PS,Mara Lúcia Lagriminha Coelho,efetivo
Santarém,PS,Manuel António dos Santos Afonso,efetivo
Santarém,PS,Francisco Fernandes Dinis,efetivo
Santarém,PS,Fernanda Maria Pereira Asseiceira,efetivo
Santarém,PS,Ricardo José Pires Antunes,efetivo
Santarém,PS,Gustavo Gaudêncio da Costa,efetivo
Santarém,PS,Susana Alexandra Ferreira Faria,suplente
Santarém,PS,Vasco Miguel Gomes Marques de Sousa Casimiro,suplente
Santarém,PS,Victor Oliveira Santos,suplente
Santarém,PS,Alexandra Maria Riachos Simão,suplente
Santarém,PS,Diamantino Cordeiro Duarte,suplente
Santarém,R.I.R.,Pedro Miguel Serrano da Silva,efetivo
Santarém,R.I.R.,Tânia Rita Serrano da Silva ,efetivo
Santarém,R.I.R.,Pedro Miguel Lopes Teixeira,efetivo
Santarém,R.I.R.,Dina Rita de Jesus Amaral,efetivo
Santarém,R.I.R.,Alexandre Abreu Fernandes,efetivo
Santarém,R.I.R.,Estela Maria Pestana de Macedo,efetivo
Santarém,R.I.R.,João Filipe Branco Joaquim,efetivo
Santarém,R.I.R.,Ana Patrícia Lopes Teixeira,efetivo
Santarém,R.I.R.,Lino Afonso Rodrigues Teixeira,efetivo
Santarém,R.I.R.,António Américo Pereira da Silva,suplente
Santarém,R.I.R.,Sueli de Fátima Donola da Luz,suplente
Santarém,R.I.R.,Nuno Filipe Faustino Formigo,suplente
Santarém,R.I.R.,Maria Adelaide Gomes Serrano da Silva,suplente
Santarém,LIVRE,Sandro Miguel Santos,efetivo
Santarém,LIVRE,Maria Luísa Alvarenga Vieira Dias,efetivo
Santarém,LIVRE,Pedro Mendonça,efetivo
Santarém,LIVRE,Teresa Brites,efetivo
Santarém,LIVRE,Sérgio Nunes,efetivo
Santarém,LIVRE,Susana Galamba,efetivo
Santarém,LIVRE,Mário Barreira,efetivo
Santarém,LIVRE,Ernestina Vieira,efetivo
Santarém,LIVRE,Henrique Rezende de Castro,efetivo
Santarém,LIVRE,Mafalda Lucas,suplente
Santarém,LIVRE,Miguel Tasso,suplente
Santarém,BE,Fabíola da Cruz Neto Cardoso,efetivo
Santarém,BE,Mariana Martins Varela,efetivo
Santarém,BE,Paulo Cristiano Rosa Ferreira Marques,efetivo
Santarém,BE,Luís Artur Ribeiro Gomes,efetivo
Santarém,BE,Maria da Conceição Marques dos Anjos,efetivo
Santarém,BE,Henrique dos Reis Leal,efetivo
Santarém,BE,Maria da Luz Alves Lopes,efetivo
Santarém,BE,Tiago Costa Carvalho,efetivo
Santarém,BE,Joana Filipa Vidigal Cardoso Patrício,efetivo
Santarém,BE,Jorge Manuel Costa Santos da Silva,suplente
Santarém,BE,Inês Isabel Nogueira Marques,suplente
Santarém,BE,Francisco Manuel Miguel Colaço,suplente
Santarém,BE,Micaela da Silva,suplente
Santarém,BE,Francisco Daniel de Oliveira Pascoal,suplente
Santarém,MPT,Hélder Meireles Cardeira,efetivo
Santarém,MPT,Otília Lídia Rodrigues de Canha,efetivo
Santarém,MPT,João Rodolfo Novita,efetivo
Santarém,MPT,Rita Maria Teixeira Vieira Silva,efetivo
Santarém,MPT,André Sérgio Ramos Garanito,efetivo
Santarém,MPT,Marisa Manuela Teixeira Freitas Pestana,efetivo
Santarém,MPT,Sandra Cristina Drumond Gouveia,efetivo
Santarém,MPT,Nélson Ascensão Sousa e Freitas,efetivo
Santarém,MPT,Sandra Maria Sousa Jardim,efetivo
Santarém,MPT,Ivo Ricardo Ferreira Almada,suplente
Santarém,MPT,Sara Sofia Vieira Abreu,suplente
Santarém,IL,Ana Cristina Saraiva Sirgado Rodrigues,efetivo
Santarém,IL,Afonso Cabral Chora Claudino das Neves,efetivo
Santarém,IL,Raquel Tomé Gaspar,efetivo
Santarém,IL,Matheus de Paula Costa,efetivo
Santarém,IL,Tiago Gonçalves Maia Prazeres,efetivo
Santarém,IL,Mercedes Dinis Alves,efetivo
Santarém,IL,João Carlos Gaspar da Silva Gomes,efetivo
Santarém,IL,Pedro Miguel Ferreira de Sousa Rodrigues,efetivo
Santarém,IL,Patrícia Melgada Coutinho,efetivo
Santarém,IL,Tiago Leonel Marques Gonçalves,suplente
Santarém,IL,Mariana Carvalho da Silva Martins,suplente
Santarém,IL,João Miguel de Melo Martins Carlota,suplente
Santarém,PTP,Américo Ferreira de Sousa,efetivo
Santarém,PTP,Delmar Monte Serrano,efetivo
Santarém,PTP,Marisa da Conceição Mendes Silva,efetivo
Santarém,PTP,Paulo Jorge Candeias Chocho,efetivo
Santarém,PTP,Maria Manuela Vargas Garcia Gimenes,efetivo
Santarém,PTP,José Manuel Canoa Garcia,efetivo
Santarém,PTP,Tamara Paula Dias da Silva,efetivo
Santarém,PTP,Manuel Batista Fernandes,efetivo
Santarém,PTP,Antónia Alexandra Gimenes Nunes Flores,efetivo
Santarém,PTP,Simaura Castanheira Ramos Vieira Reis,suplente
Santarém,PTP,José Carvalho Augusto,suplente
Santarém,PTP,Iara Sousa Ramos,suplente
Santarém,PTP,Inês Ferreira de Sousa,suplente
Santarém,PTP,Fábio José da Conceição Dias,suplente
Santarém,PTP,Dinamene Carla Candeias dos Reis,suplente
Santarém,PCP - PEV - CDU,António Filipe Gaião Rodrigues,efetivo
Santarém,PCP - PEV - CDU,Mário Fernando Atracado Pereira,efetivo
Santarém,PCP - PEV - CDU,Ana Paula Navalho David Cruz,efetivo
Santarém,PCP - PEV - CDU,Hélio Manuel Faria Justino,efetivo
Santarém,PCP - PEV - CDU,Francisco Miguel Baudoin Madeira Lopes,efetivo
Santarém,PCP - PEV - CDU,Gisela Maria Azevedo Trincão Matias,efetivo
Santarém,PCP - PEV - CDU,André Vieira Vassalo da Fonseca,efetivo
Santarém,PCP - PEV - CDU,Rogério da Silva Justino,efetivo
Santarém,PCP - PEV - CDU,Margarida Ricardo Vieira,efetivo
Santarém,PCP - PEV - CDU,Anabela Botelho Amaro Almeida,suplente
Santarém,PCP - PEV - CDU,Paulo Jorge da Encarnação Silva Bacelar Macedo,suplente
Santarém,PCP - PEV - CDU,Rodrigo António Ferreira Amado Rodrigues,suplente
Santarém,PCP - PEV - CDU,Carmen Dolores Gomes da Silva,suplente
Santarém,PCP - PEV - CDU,Carla José Mendes Pereira,suplente
Santarém,Volt Portugal,Mykhaylo-Roman Shemliy,efetivo
Santarém,Volt Portugal,Andreia Alexandra de Sousa Gomes Mendes,efetivo
Santarém,Volt Portugal,Gonçalo Alexandre Holtremann Venâncio,efetivo
Santarém,Volt Portugal,Constança Vian Costa de Azevedo Coutinho,efetivo
Santarém,Volt Portugal,José Carlos Silva Santos,efetivo
Santarém,Volt Portugal,Maria Nunes Pestana,efetivo
Santarém,Volt Portugal,António Ezequiel Martins Caetano,efetivo
Santarém,Volt Portugal,Cátia Vanessa da Silva Gonçalves,efetivo
Santarém,Volt Portugal,Mykola Hlynskyy,efetivo
Santarém,Volt Portugal,Carolina Maria Martins Costa,suplente
Santarém,Volt Portugal,Ricardo Filipe Martins Antunes,suplente
Santarém,PPD/PSD,Isaura Maria Crisóstomo Bernardino Morais,efetivo
Santarém,PPD/PSD,João Manuel Moura Rodrigues,efetivo
Santarém,PPD/PSD,Maria Inês Leiria Barroso,efetivo
Santarém,PPD/PSD,Rui Miguel Garrido Conde Andrade Rufino,efetivo
Santarém,PPD/PSD,Tiago Ribeiro de Carvalho Ferreira,efetivo
Santarém,PPD/PSD,Susana Cristina Coelho da Silva Pitta Soares,efetivo
Santarém,PPD/PSD,Tiago Manuel Henriques Carrão,efetivo
Santarém,PPD/PSD,Sónia Patrícia da Silva Ferreira Quintino,efetivo
Santarém,PPD/PSD,Susana Isabel Ferreira Vitorino,efetivo
Santarém,PPD/PSD,José António Proença Salvado,suplente
Santarém,PPD/PSD,Sandra Filipa Freitas Henriques,suplente
Santarém,PPD/PSD,Maria Teresa Santos Ramalho Nogueira Antunes,suplente
Santarém,PPD/PSD,Humberto Luís Ferraz Antunes,suplente
Santarém,PPD/PSD,Ricardo Jorge Martins Carlos,suplente
Santarém,MAS,Gil de Oliveira Garcia,efetivo
Santarém,MAS,Hélder Manuel de Oliveira Agapito,efetivo
Santarém,MAS,Maria Paula Muñoz de Oliveira,efetivo
Santarém,MAS,Paulo Pereira Lopes,efetivo
Santarém,MAS,Maria de Fátima Costa Cabral,efetivo
Santarém,MAS,Ana Maria Fernandes Diniz Martins,efetivo
Santarém,MAS,Francisco Muñoz de Oliveira e Oliveira Agapito,efetivo
Santarém,MAS,Maria Fernandes da Silva,efetivo
Santarém,MAS,José Pedro Lima dos Santos Silva,efetivo
Santarém,MAS,Adriana Luís Varandas Amorim Cardoso,suplente
Santarém,MAS,Jorge Manuel Torres dos Santos,suplente
Vila Real,CHEGA,Maria Manuela Pereira Tender,efetivo
Vila Real,CHEGA,Sérgio Miguel Parra Ramos,efetivo
Vila Real,CHEGA,Carlos Jorge Moura Fecha,efetivo
Vila Real,CHEGA,Helena Ferreira Fraga,efetivo
Vila Real,CHEGA,Eduardo Cassiano Nogueira Pinto Miranda,efetivo
Vila Real,CHEGA,Cláudia Cardoso Correia Freire,suplente
Vila Real,CHEGA,João Pedro Matos Correia,suplente
Vila Real,CDS/PP,Vítor Carlos Teixeira Pimentel,efetivo
Vila Real,CDS/PP,Maria Enide Gouveia da Silva Menezes Seixas,efetivo
Vila Real,CDS/PP,João Luís Marques Rebelo da Silva,efetivo
Vila Real,CDS/PP,Maria Adelaide Pinto dos Santos Carvalho,efetivo
Vila Real,CDS/PP,Rogério António de Lima,efetivo
Vila Real,CDS/PP,José Acácio Lopes Gonçalves,suplente
Vila Real,CDS/PP,Sílvia Andreia Duarte Pereira Correia,suplente
Vila Real,CDS/PP,João Alexandre Sol Teixeira,suplente
Vila Real,CDS/PP,Ana Paula Borges Gouveia,suplente
Vila Real,CDS/PP,João Carlos Azenha da Rocha,suplente
Vila Real,BE,Enara Teixeira,efetivo
Vila Real,BE,Carlos Manuel Moreira Gomes,efetivo
Vila Real,BE,José Luís da Silva Rodrigues,efetivo
Vila Real,BE,Rita Marques Barbosa,efetivo
Vila Real,BE,Luís Miguel Mourão dos Santos,efetivo
Vila Real,BE,Vasco Valente Lopes,suplente
Vila Real,BE,Ermelinda Manuela Silva da Costa Borges,suplente
Vila Real,BE,Rui Manuel Morais Borges,suplente
Vila Real,BE,Teresa Marina Pinto Gonçalves,suplente
Vila Real,BE,Rui de Carvalho Santos,suplente
Vila Real,PPD/PSD,Artur José Montenegro Soveral Freire de Andrade ,efetivo
Vila Real,PPD/PSD,Cláudia Patrícia Quitério Bento,efetivo
Vila Real,PPD/PSD,André Pereira Cardoso Marques,efetivo
Vila Real,PPD/PSD,Miguel de Matos Esteves,efetivo
Vila Real,PPD/PSD,Paula Cristina Lopes Costa,efetivo
Vila Real,PPD/PSD,Ana Rita Penas Costa,suplente
Vila Real,PPD/PSD,Álvaro Rodrigues Pinto,suplente
Vila Real,PPD/PSD,Carlos Alberto Marinho Carvalho,suplente
Vila Real,PPD/PSD,Sónia Andrea Rodrigues Pereira Pires,suplente
Vila Real,PPD/PSD,José Augusto Fernandes Barroso Borges Rebelo,suplente
Vila Real,"Nós, Cidadãos!",João António Vilela Cabeço,efetivo
Vila Real,"Nós, Cidadãos!",Maria de Fátima Queiroz Pimenta Sarmento,efetivo
Vila Real,"Nós, Cidadãos!",José Belarmino Graça Cordeiro,efetivo
Vila Real,"Nós, Cidadãos!",Susana Rita Silva Carvalho,efetivo
Vila Real,"Nós, Cidadãos!",José Ricardo Sousa Sarmento,efetivo
Vila Real,"Nós, Cidadãos!",Alfredo Manuel Lopes Botelho,suplente
Vila Real,"Nós, Cidadãos!",Ana Fernandes Mota,suplente
Vila Real,"Nós, Cidadãos!",Hugo Filipe Coelho Tª Pereira,suplente
Vila Real,R.I.R.,Sandra de Conceição de Carvalho Pinto,efetivo
Vila Real,R.I.R.,Manuel Afonso de Oliveira Lopes Santos,efetivo
Vila Real,R.I.R.,Clotilde Fernandes da Rocha Santos,efetivo
Vila Real,R.I.R.,José Loureiro Santos,efetivo
Vila Real,R.I.R.,António Fernando Barbosa Nogueira,efetivo
Vila Real,R.I.R.,Cristiana Raquel Silva Almeida,suplente
Vila Real,R.I.R.,Hermínio José da Silva Sobral,suplente
Vila Real,MPT,Nuno Alexandre Ligeiro Novo,efetivo
Vila Real,MPT,Ana Catarina da Silva Moreira,efetivo
Vila Real,MPT,Clarisse Feteira Pacheco,efetivo
Vila Real,MPT,Roberto Magro Gomes Rodrigues,efetivo
Vila Real,MPT,Sílvia Letra Feteira,efetivo
Vila Real,MPT,Armando Camacho Carreira,suplente
Vila Real,MPT,Custódia dos Santos Loureiro Carvalho,suplente
Vila Real,Volt Portugal,João Pedro do Poço Castro Gonçalves,efetivo
Vila Real,Volt Portugal,Ana Isabel Torres Nogueira,efetivo
Vila Real,Volt Portugal,Hugo Alexandre Simões Monteiro,efetivo
Vila Real,Volt Portugal,Alice Afonso do Poço Maria Gonçalves,efetivo
Vila Real,Volt Portugal,Hugo Miguel da Silveira Gouveia,efetivo
Vila Real,Volt Portugal,Rita Sofia Alves e Menezes Azevedo,suplente
Vila Real,Volt Portugal,Marco Filipe Chaves Antunes,suplente
Vila Real,LIVRE,João Luís Nogueira da Silva,efetivo
Vila Real,LIVRE,Maria Emília Pereira Simões de Abreu,efetivo
Vila Real,LIVRE,Luís Manuel Teixeira Gomes Rebelo,efetivo
Vila Real,LIVRE,Magda Sofia Serrasqueiro Barata Lourenço,efetivo
Vila Real,LIVRE,Miguel João Paiva Bento,efetivo
Vila Real,LIVRE,Graça Maria Jacinto Mendonça Nazaré,suplente
Vila Real,LIVRE,Ildeberto Calmeiro da Silva Gama,suplente
Vila Real,PCP - PEV - CDU,José Miguel Afonso Fernandes,efetivo
Vila Real,PCP - PEV - CDU,Júlia Violante de Carvalho Ribeiro Correia,efetivo
Vila Real,PCP - PEV - CDU,Maria Inês da França Torrado da Silva,efetivo
Vila Real,PCP - PEV - CDU,António Manuel Alves Serafim,efetivo
Vila Real,PCP - PEV - CDU,José Fernando Teixeira Moutinho,efetivo
Vila Real,PCP - PEV - CDU,Maria Manuela da Rocha Pinto Abreu Ramos,suplente
Vila Real,PCP - PEV - CDU,Diamantino Francisco Maia da Silva,suplente
Vila Real,PCP - PEV - CDU,João Manuel da Conceição Monteiro,suplente
Vila Real,PCP - PEV - CDU,Clarisse Ferreira Casais,suplente
Vila Real,PCP - PEV - CDU,Paulo Manuel Rosa Figueiredo,suplente
Vila Real,IL,Joana Margarida Magalhães Ferreira,efetivo
Vila Real,IL,João Paulo da Rocha de Sousa Guedes Alves,efetivo
Vila Real,IL,Luís Filipe Baldaia Ferreira Vaz Pimentel,efetivo
Vila Real,IL,Maria João Lisboa de Sousa Gomes Cabral,efetivo
Vila Real,IL,Pedro João Magalhães Ermida Ferreira,efetivo
Vila Real,IL,João Baptista da Cruz Hermenegildo,suplente
Vila Real,IL,Isabel Maria Ferreira Maio de Menezes Falcão Cunha,suplente
Vila Real,IL,Pedro Miguel Albino Figueiredo,suplente
Vila Real,IL,Ana Isabel Pimentel Guedes da Fonte,suplente
Vila Real,IL,Carlos António Sampaio Alonso,suplente
Vila Real,MAS,Bruno Miguel de Sousa Cancelinha,efetivo
Vila Real,MAS,Thomas Edward Reis Bloomfield,efetivo
Vila Real,MAS,Rosa Brígida Ribeiro Gomes,efetivo
Vila Real,MAS,Nídia Maria Martins Pereira de Azevedo,efetivo
Vila Real,MAS,Paulo Jorge Passos Geraldes,efetivo
Vila Real,MAS,Joana Maria de Sousa Ferreira Lima de Freitas,suplente
Vila Real,MAS,Elsa Sofia Castro Pimenta,suplente
Vila Real,MAS,Nélson Joel Garrido Alves,suplente
Vila Real,MAS,Maria Paula Gonçalves dos Santos,suplente
Vila Real,MAS,João Tiago Vasconcelos Lopes,suplente
Vila Real,PS,Francisco José Ferreira da Rocha,efetivo
Vila Real,PS,Fátima Liliana Fontes Correia Pinto,efetivo
Vila Real,PS,Agostinho Gonçalves Alves da Santa,efetivo
Vila Real,PS,Susana Isabel Quintal Barroso,efetivo
Vila Real,PS,Carlos Fernando Costa Martins,efetivo
Vila Real,PS,Renato Mourão de Sousa Almeida,suplente
Vila Real,PS,Ana Daniela Lourenço Alves,suplente
Vila Real,PS,José António do Vale Martins Coroado,suplente
Vila Real,PS,Alexandra Cristina Mesquita Magalhães,suplente
Vila Real,PS,José Manuel de Carvalho Marques,suplente
Vila Real,PAN,José Maria dos Santos Castro,efetivo
Vila Real,PAN,Filipa Daniela Gomes Pires Alves,efetivo
Vila Real,PAN,José Maria Figueiredo Alves Meireles,efetivo
Vila Real,PAN,Maria de Lurdes Machado Santos,efetivo
Vila Real,PAN,Flávio Alexandre Ventura Batista,efetivo
Vila Real,PAN,Luísa Maria Cardoso Antunes,suplente
Vila Real,PAN,Paul Fernandes Summers,suplente
Vila Real,PAN,Cristina Maria Azevedo da Costa Rodrigues,suplente
Vila Real,PAN,Francisco Lopes Pinto,suplente
Vila Real,Ergue-te,Isabel Maria de Menezes Montalvão e Silva,efetivo
Vila Real,Ergue-te,Amélia Lina Alves Correia Fernandes,efetivo
Vila Real,Ergue-te,Frederico de Utra Machado Pinto Coelho,efetivo
Vila Real,Ergue-te,José Manuel dos Santos Garcia da Rocha,efetivo
Vila Real,Ergue-te,Margarida Fradique Rodrigues de Sousa Ribeiro,efetivo
Vila Real,Ergue-te,Nuno Filipe da Costa Calado,suplente
Vila Real,Ergue-te,Gonçalo Miguel Baptista dos Santos,suplente
Vila Real,Ergue-te,Inês Castel-Branco Marques Vidal,suplente
Vila Real,Ergue-te,Hugo Miguel Marques Pinto,suplente
Vila Real,Ergue-te,Miguel Alexandre Ferreira Santos,suplente
Viseu,CHEGA,João José Rodrigues Tilly,efetivo
Viseu,CHEGA,Amélia Maria da Silva Soares,efetivo
Viseu,CHEGA,Pedro Figueiredo Lopes Blanco,efetivo
Viseu,CHEGA,Sandra Monteiro Lourenço,efetivo
Viseu,CHEGA,Sérgio Rui Reis Serrador,efetivo
Viseu,CHEGA,Hugo Manuel Rodrigues Batista,efetivo
Viseu,CHEGA,Maria Cristina Correia do Vale,efetivo
Viseu,CHEGA,Paulo Alexandre da Silva Lopes,efetivo
Viseu,CHEGA,João Jorge Silva Figueiredo,suplente
Viseu,CHEGA,Anabela Portela da Silva Ferreira,suplente
Viseu,CHEGA,Dulce Maria de Jesus Soares,suplente
Viseu,CDS/PP,Manuel da Conceição Marques,efetivo
Viseu,CDS/PP,Manuel António Cardoso de Carvalho,efetivo
Viseu,CDS/PP,Magda Alexandra Figueiredo Ferreira Fernandes,efetivo
Viseu,CDS/PP,Ruben Daniel Alexandre Silva Felizardo,efetivo
Viseu,CDS/PP,José Manuel Lopes Flórido,efetivo
Viseu,CDS/PP,Carlinda Duarte de Jesus Oliveira Loureiro,efetivo
Viseu,CDS/PP,Maria Carolina da Cunha Santos,efetivo
Viseu,CDS/PP,Fernando Filipe Moreira,efetivo
Viseu,CDS/PP,Ana Cristina Esteves da Silva,suplente
Viseu,CDS/PP,Manuel José Carmo Coutinho,suplente
Viseu,CDS/PP,Marco Agostinho Pereira de Oliveira,suplente
Viseu,CDS/PP,Anabela de Almeida Jesus do Couto,suplente
Viseu,LIVRE,Miguel Daiyen Carvalho Won,efetivo
Viseu,LIVRE,Inês Won Sampaio,efetivo
Viseu,LIVRE,Luís Henrique Pereira Braz Marques,efetivo
Viseu,LIVRE,Ana Marta Santos Salvado,efetivo
Viseu,LIVRE,Carlos Aldo Santos Oliveira,efetivo
Viseu,LIVRE,Maria Luísa Natário,efetivo
Viseu,LIVRE,Rui Manuel Moreira Vidal Simões,efetivo
Viseu,LIVRE,Maria João Dias Carrilho,efetivo
Viseu,LIVRE,André João Maurício Leitão do Valle Wemans,suplente
Viseu,LIVRE,Susana Cristina Marques,suplente
Viseu,PTP,Paulo Fernando Silva Rodrigues,efetivo
Viseu,PTP,Carla Marisa Martins Carvalho Rodrigues,efetivo
Viseu,PTP,Acácio da Silva Ramos,efetivo
Viseu,PTP,Maria Vitória Ferreira de Figueiredo Ramos,efetivo
Viseu,PTP,Carlos Alberto Ferreira,efetivo
